Time;Voltage;error;
9.84e-08;0.026066666666666665;0.0012500666648889835;
9.88e-08;0.02606666666666667;0.001440370322752682;
9.92e-08;0.025933333333333336;0.0014624180888742674;
9.96e-08;0.025866666666666666;0.0015731073284002796;
1e-07;0.0258;0.001402854233340014;
1.004e-07;0.025599999999999998;0.001239354670786374;
1.008e-07;0.025533333333333328;0.0012500666648889843;
1.012e-07;0.025466666666666665;0.0011219031449580072;
1.016e-07;0.025399999999999995;0.0010658330075579386;
1.02e-07;0.0252;0.001159310139695156;
1.024e-07;0.024999999999999998;0.001065833007557939;
1.028e-07;0.024933333333333335;0.001032795558988645;
1.032e-07;0.024800000000000003;0.0011865917579353057;
1.036e-07;0.024733333333333333;0.001025020325001738;
1.04e-07;0.024533333333333334;0.0009688481133111982;
1.044e-07;0.024466666666666668;0.0009266426855410171;
1.048e-07;0.024533333333333334;0.0007447594690010106;
1.052e-07;0.024466666666666664;0.0007763160868271811;
1.056e-07;0.0244;0.000715541752799933;
1.06e-07;0.0244;0.0008390470785361218;
1.064e-07;0.02426666666666667;0.001001332445627659;
1.068e-07;0.02413333333333333;0.0010327955589886455;
1.072e-07;0.024000000000000004;0.0010119288512538814;
1.076e-07;0.0238;0.0009380831519646858;
1.08e-07;0.0236;0.001043072384832424;
1.084e-07;0.0236;0.000979795897113272;
1.088e-07;0.0236;0.0008000000000000004;
1.092e-07;0.0234;0.0007899367063252603;
1.096e-07;0.0234;0.0008671793355471527;
1.1e-07;0.023466666666666667;0.0007865536642001406;
1.104e-07;0.023400000000000004;0.0010039920318408915;
1.108e-07;0.0234;0.0008294576541331092;
1.112e-07;0.0232;0.0008000000000000004;
1.116e-07;0.023133333333333336;0.0006889605697474033;
1.12e-07;0.023133333333333336;0.0006889605697474033;
1.124e-07;0.022999999999999996;0.0007483314773547885;
1.128e-07;0.023066666666666666;0.0007447594690010106;
1.132e-07;0.022933333333333333;0.0009352361555600095;
1.136e-07;0.022933333333333333;0.0009352361555600095;
1.14e-07;0.02293333333333333;0.001001332445627658;
1.144e-07;0.02273333333333333;0.0010557777543908882;
1.148e-07;0.02273333333333333;0.0010557777543908882;
1.152e-07;0.022466666666666666;0.0010557777543908882;
1.156e-07;0.022533333333333332;0.001063328108660101;
1.16e-07;0.0224;0.0008390470785361215;
1.164e-07;0.022199999999999998;0.0009033271832508973;
1.168e-07;0.022133333333333335;0.0007447594690010098;
1.172e-07;0.022000000000000002;0.0006196773353931857;
1.176e-07;0.022000000000000002;0.0006196773353931857;
1.18e-07;0.022000000000000002;0.00043817804600413275;
1.184e-07;0.021933333333333332;0.0004676180777800046;
1.188e-07;0.022066666666666665;0.0004676180777800047;
1.192e-07;0.021933333333333332;0.00046761807778000454;
1.196e-07;0.021866666666666663;0.0006022181221672649;
1.2e-07;0.0218;0.000606630035524124;
1.204e-07;0.0218;0.000606630035524124;
1.208e-07;0.021666666666666667;0.0005887840577551897;
1.212e-07;0.0218;0.00041952353926806005;
1.216e-07;0.0218;0.00041952353926806005;
1.22e-07;0.021599999999999998;0.00035777087639996577;
1.224e-07;0.021533333333333335;0.00039327683210006937;
1.228e-07;0.021400000000000002;0.0005513619500836089;
1.232e-07;0.0214;0.0007042726744663594;
1.236e-07;0.02126666666666667;0.0007763160868271803;
1.24e-07;0.021133333333333337;0.0009605553948974872;
