Time,AverageVoltage,error,
4.19e-07,0.0024436363636363635,0.00038427263049227765,
4.2e-07,0.0024145454545454544,0.0003610086878833704,
4.21e-07,0.002385454545454545,0.0003216322010111437,
4.22e-07,0.0023636363636363633,0.00039737319303830064,
4.23e-07,0.0024,0.00034316176943243555,
4.24e-07,0.0023709090909090906,0.0003564675173267418,
4.25e-07,0.0023418181818181815,0.00035252852882619823,
4.26e-07,0.0023636363636363638,0.00033820918755328715,
4.27e-07,0.0022981818181818177,0.00036325798495884937,
4.28e-07,0.002378181818181818,0.0003141279415084937,
4.29e-07,0.0023709090909090906,0.00032843430227229753,
4.3e-07,0.002370909090909091,0.0003342290994349399,
4.31e-07,0.0023636363636363638,0.00039737319303830075,
4.32e-07,0.0023127272727272727,0.0003402672746266062,
4.33e-07,0.0023709090909090906,0.000351040013259302,
4.34e-07,0.002334545454545454,0.00037321210152843756,
4.35e-07,0.0023127272727272727,0.00041019729177777154,
4.36e-07,0.002276363636363636,0.00037755192297941556,
4.37e-07,0.002269090909090909,0.00036708185859436163,
4.38e-07,0.0023272727272727273,0.00038107980552873463,
4.39e-07,0.0022545454545454544,0.00040130695574244995,
4.4e-07,0.002334545454545454,0.0003714933010530241,
4.41e-07,0.0022690909090909085,0.000389087510605379,
4.42e-07,0.0022981818181818177,0.00038046861057958994,
4.43e-07,0.002283636363636363,0.00034754201838835914,
4.44e-07,0.002254545454545455,0.00035384639708109603,
4.45e-07,0.0022399999999999994,0.000370081072199052,
4.46e-07,0.0022400000000000002,0.0004396362132490907,
4.47e-07,0.0022618181818181817,0.0004064927596358435,
4.48e-07,0.002218181818181818,0.00043831080711792135,
4.49e-07,0.0022545454545454544,0.00039649372343994644,
4.5e-07,0.0022545454545454544,0.000474391476238004,
4.51e-07,0.0022545454545454544,0.0004757386601142194,
4.52e-07,0.002290909090909091,0.0004472461189424576,
4.53e-07,0.0021745454545454546,0.0005120227267683269,
4.54e-07,0.002305454545454545,0.0004955070864551513,
4.55e-07,0.002276363636363636,0.0004949196445337915,
4.56e-07,0.002189090909090909,0.0005050436524787644,
4.57e-07,0.00224,0.000489244315245461,
4.58e-07,0.0022036363636363633,0.0005000654502617178,
4.59e-07,0.0021672727272727273,0.0005115679995678172,
4.6e-07,0.0021599999999999996,0.0005034282471216727,
4.61e-07,0.002145454545454545,0.0004551123737356223,
4.62e-07,0.0021818181818181815,0.0004827798293594749,
4.63e-07,0.00216,0.00045254833995939044,
4.64e-07,0.002167272727272727,0.0005263666195550571,
4.65e-07,0.00216,0.0004525483399593904,
4.66e-07,0.002167272727272727,0.0004684675209465627,
4.67e-07,0.002123636363636363,0.0004021759000057743,
4.68e-07,0.0021599999999999996,0.0004141497313774331,
4.69e-07,0.002189090909090909,0.00046271923550798155,
4.7e-07,0.0021236363636363636,0.00041778637429367484,
4.71e-07,0.002087272727272727,0.00041019729177777143,
4.72e-07,0.002109090909090909,0.00047230190652705487,
4.73e-07,0.00208,0.00045113190975589384,
4.74e-07,0.0020800000000000003,0.000489244315245461,
4.75e-07,0.0020872727272727275,0.0004417485916013973,
4.76e-07,0.0020363636363636365,0.0004936248115172641,
4.77e-07,0.002072727272727273,0.0004270150093167899,
4.78e-07,0.0020581818181818184,0.0003685055815538804,
4.79e-07,0.0020363636363636365,0.0003859345210595373,
4.8e-07,0.0019927272727272727,0.0003458638723281433,
4.81e-07,0.0020581818181818184,0.0003241548451533057,
4.82e-07,0.0020654545454545457,0.00035384639708109603,
4.83e-07,0.0020145454545454546,0.00033717543316094765,
4.84e-07,0.0019854545454545455,0.0002767079195239498,
4.85e-07,0.0020145454545454546,0.0003176275692179013,
4.86e-07,0.0020872727272727275,0.00033265871126699533,
4.87e-07,0.002043636363636364,0.00035663069770485904,
4.88e-07,0.002029090909090909,0.00043269976994342264,
4.89e-07,0.0020145454545454546,0.00035923150297165294,
4.9e-07,0.002021818181818182,0.00033195837636119924,
4.91e-07,0.0020581818181818184,0.0002886457407209807,
4.92e-07,0.0020363636363636365,0.00028025961989814815,
4.93e-07,0.002021818181818182,0.00030586984754363023,
4.94e-07,0.0020145454545454546,0.00026729622654888467,
4.95e-07,0.002,0.0001959591794226542,
4.96e-07,0.002,0.00023999999999999995,
4.97e-07,0.0020072727272727273,0.00019743813760724686,
4.98e-07,0.001970909090909091,0.0002845858234506612,
4.99e-07,0.0019272727272727276,0.0002566355746614607,
5e-07,0.001970909090909091,0.00022704424879104707,
5.01e-07,0.0019054545454545455,0.00022857662331759277,
5.02e-07,0.0018981818181818184,0.00024024230192945534,
5.03e-07,0.0019345454545454546,0.0002141197625798999,
5.04e-07,0.0020072727272727273,0.0002981640792949717,
5.05e-07,0.001854545454545455,0.0003010768551836437,
5.06e-07,0.0019272727272727273,0.0002981640792949717,
5.07e-07,0.0018545454545454546,0.00021411976257989994,
5.08e-07,0.001912727272727273,0.000296009827846675,
5.09e-07,0.0019054545454545457,0.0003196361567896735,
5.1e-07,0.0018545454545454544,0.00034282250907324147,
5.11e-07,0.0018327272727272728,0.0003168940172704719,
5.12e-07,0.0018763636363636365,0.0003637381675676262,
5.13e-07,0.001861818181818182,0.0004264696514833894,
5.14e-07,0.0018690909090909092,0.000389087510605379,
5.15e-07,0.0018763636363636365,0.00038923701589835274,
5.16e-07,0.0017963636363636363,0.0003085214004659231,
5.17e-07,0.0017600000000000003,0.0002839718295887815,
5.18e-07,0.0017672727272727276,0.00028499441780817066,
5.19e-07,0.001818181818181818,0.00027733799529881147,
5.2e-07,0.001803636363636364,0.0002709713168316058,
5.21e-07,0.0017672727272727271,0.00027353577130206957,
5.22e-07,0.0018109090909090909,0.0002485741155251103,
5.23e-07,0.0018472727272727273,0.00030870992562892784,
5.24e-07,0.0018036363636363636,0.0002979688818407964,
5.25e-07,0.0018472727272727273,0.0002960098278466749,
5.26e-07,0.0018109090909090913,0.00024337027531950336,
5.27e-07,0.0018109090909090909,0.00030833276003222696,
5.28e-07,0.0018472727272727273,0.00029383978318433694,
5.29e-07,0.0018109090909090913,0.0003361384995936807,
5.3e-07,0.0018181818181818182,0.0002773379952988115,
5.31e-07,0.001789090909090909,0.0003245136220701542,
5.32e-07,0.0018763636363636363,0.0002564087645644246,
5.33e-07,0.0017599999999999998,0.0002452753554680942,
5.34e-07,0.0018036363636363636,0.00028479019390676796,
5.35e-07,0.0017672727272727271,0.0002160134675936159,
5.36e-07,0.0017672727272727276,0.0002100043289597102,
5.37e-07,0.0017672727272727276,0.000268815583963836,
5.38e-07,0.0017600000000000003,0.00032984845004941277,
5.39e-07,0.0017890909090909094,0.0002635698975776461,
5.4e-07,0.0017818181818181822,0.00022080843198656077,
5.41e-07,0.0017818181818181817,0.00027963612720169687,
5.42e-07,0.0017600000000000003,0.00027011108825814603,
5.43e-07,0.0018254545454545455,0.00031152411259366853,
5.44e-07,0.0018181818181818186,0.0002773379952988115,
5.45e-07,0.0018472727272727273,0.0003148679376847032,
5.46e-07,0.0018181818181818182,0.0002886457407209807,
5.47e-07,0.00184,0.0003505424368033062,
5.48e-07,0.0017672727272727271,0.00039428646715531355,
5.49e-07,0.0018545454545454544,0.000359231502971653,
5.5e-07,0.0017599999999999998,0.00035777087639996626,
5.51e-07,0.0017818181818181817,0.0003319583763611992,
5.52e-07,0.0017672727272727271,0.0003287884094395941,
5.53e-07,0.0017090909090909092,0.0003857837359312739,
5.54e-07,0.0017309090909090911,0.0004222192450719067,
5.55e-07,0.0016945454545454547,0.0003964937234399464,
5.56e-07,0.001701818181818182,0.0004264696514833894,
5.57e-07,0.0016654545454545455,0.00044802597327306,
5.58e-07,0.0016509090909090911,0.0003722755577647972,
5.59e-07,0.0016872727272727274,0.00039102662080965547,
5.6e-07,0.0016654545454545455,0.0004364484766009302,
5.61e-07,0.001650909090909091,0.00045434468293256263,
5.62e-07,0.0017090909090909088,0.00041147185919463656,
5.63e-07,0.0017818181818181822,0.0004652272172136575,
5.64e-07,0.0017381818181818184,0.00039854280025658923,
5.65e-07,0.0017236363636363638,0.00043870884940408315,
5.66e-07,0.0017600000000000003,0.0003317830616532435,
5.67e-07,0.0017599999999999998,0.00034871191548325385,
5.68e-07,0.0016727272727272728,0.00037086630769297193,
5.69e-07,0.001716363636363636,0.0003602019635502484,
5.7e-07,0.001716363636363636,0.00036020196355024837,
5.71e-07,0.0017309090909090911,0.0003455272650733815,
5.72e-07,0.0017527272727272726,0.00034770938753766507,
5.73e-07,0.0017090909090909092,0.00033422909943493984,
5.74e-07,0.0016727272727272723,0.0003893864637886352,
5.75e-07,0.0016800000000000003,0.00037523326078587444,
5.76e-07,0.0016654545454545455,0.0004092032169072877,
5.77e-07,0.0017163636363636365,0.00043724758952503625,
5.78e-07,0.0016945454545454547,0.00041694996429700386,
5.79e-07,0.0016872727272727276,0.0003440084565556757,
5.8e-07,0.0016945454545454547,0.0003390682419915978,
5.81e-07,0.0017236363636363638,0.00030434430263347217,
5.82e-07,0.0016509090909090911,0.0003705524131740218,
5.83e-07,0.00168,0.0003317830616532435,
5.84e-07,0.0017236363636363638,0.00033055325523348656,
5.85e-07,0.0017381818181818184,0.00029522256627223395,
5.86e-07,0.0017163636363636365,0.0003286114035535811,
5.87e-07,0.001716363636363636,0.00036373816756762623,
5.88e-07,0.0017090909090909088,0.0002823279846368243,
5.89e-07,0.001701818181818182,0.0003614918583265239,
5.9e-07,0.001738181818181818,0.0003433312738979128,
5.91e-07,0.0016945454545454542,0.0003932521744724023,
5.92e-07,0.001687272727272727,0.00040232054158570896,
5.93e-07,0.0017309090909090907,0.00043269976994342264,
5.94e-07,0.0017090909090909092,0.00042524003916504725,
5.95e-07,0.001738181818181818,0.00045689863606314656,
5.96e-07,0.0017018181818181815,0.00042496630882502153,
5.97e-07,0.001629090909090909,0.0004099135163776511,
5.98e-07,0.0016290909090909092,0.00037227555776479717,
5.99e-07,0.0015927272727272728,0.00034954515900212114,
6e-07,0.0015781818181818182,0.0003181766233342161,
6.01e-07,0.0014909090909090911,0.0003165266037935689,
6.02e-07,0.001549090909090909,0.00033992512544542936,
6.03e-07,0.001512727272727273,0.000351371339442787,
6.04e-07,0.0014909090909090907,0.0003323087283071135,
6.05e-07,0.0015199999999999999,0.00027942798714516775,
6.06e-07,0.0014327272727272728,0.00032878840943959415,
6.07e-07,0.001410909090909091,0.0003323087283071134,
6.08e-07,0.0014181818181818182,0.0003488787233930491,
6.09e-07,0.0014327272727272728,0.0003383811729127644,
6.1e-07,0.0014690909090909095,0.00025618175366151847,
6.11e-07,0.0014690909090909095,0.0002707565159125278,
6.12e-07,0.00144,0.0003014630989026684,
6.13e-07,0.0015054545454545453,0.0003371754331609477,
6.14e-07,0.0015127272727272726,0.0003128287361829444,
6.15e-07,0.0015272727272727272,0.00033457707360460035,
6.16e-07,0.001549090909090909,0.00036181361349331626,
6.17e-07,0.0014763636363636365,0.0003689789350971875,
6.18e-07,0.001512727272727273,0.00036389808763143865,
6.19e-07,0.001512727272727273,0.00035318807763260943,
6.2e-07,0.0015418181818181817,0.00036676472518000356,
6.21e-07,0.001549090909090909,0.0003618136134933163,
6.22e-07,0.0014909090909090907,0.0003722755577647973,
6.23e-07,0.0015272727272727272,0.0003307292218444239,
6.24e-07,0.0014254545454545457,0.0003135717983608742,
6.25e-07,0.001410909090909091,0.0003722755577647973,
6.26e-07,0.0014181818181818182,0.0003543393340237062,
6.27e-07,0.0014763636363636365,0.0004037641075497604,
6.28e-07,0.001410909090909091,0.0003399251254454294,
6.29e-07,0.0014909090909090911,0.000293443505481193,
6.3e-07,0.0014763636363636361,0.00031058888348660277,
6.31e-07,0.0014909090909090907,0.00030625004638218573,
6.32e-07,0.0014472727272727274,0.00038608524729885526,
6.33e-07,0.0014690909090909093,0.0003165266037935689,
6.34e-07,0.001447272727272727,0.0003549955185376545,
6.35e-07,0.0014763636363636361,0.0003602019635502485,
6.36e-07,0.0014690909090909093,0.00039561229873335695,
6.37e-07,0.0013963636363636363,0.00038427263049227765,
6.38e-07,0.0014690909090909093,0.00039072892253977175,
6.39e-07,0.0014618181818181815,0.0003936957754870678,
6.4e-07,0.0014836363636363634,0.00043283421138520757,
6.41e-07,0.0015054545454545453,0.00038502892453330396,
6.42e-07,0.0015199999999999999,0.00034129166412322464,
6.43e-07,0.0015054545454545453,0.0003833631081980538,
6.44e-07,0.0015054545454545457,0.0003981046002337485,
6.45e-07,0.0015272727272727272,0.0004359149208065929,
6.46e-07,0.0015127272727272726,0.00035499551853765453,
6.47e-07,0.0015127272727272726,0.0004460737810966009,
6.48e-07,0.0015127272727272726,0.00040706488202965646,
6.49e-07,0.001512727272727273,0.0004475062213889526,
6.5e-07,0.0015636363636363636,0.00042083898886088796,
6.51e-07,0.001549090909090909,0.0003972267499918541,
6.52e-07,0.0015345454545454545,0.0004092032169072876,
6.53e-07,0.0015272727272727276,0.00038442400833170936,
6.54e-07,0.0015272727272727276,0.0004086340883746952,
6.55e-07,0.001498181818181818,0.0003543393340237062,
6.56e-07,0.0015563636363636363,0.00032665800854326924,
6.57e-07,0.0015345454545454545,0.000385028924533304,
6.58e-07,0.0014909090909090911,0.0003528584573296932,
6.59e-07,0.0014909090909090911,0.0003323087283071134,
6.6e-07,0.0014909090909090911,0.00041147185919463667,
6.61e-07,0.001461818181818182,0.0003338807626030042,
6.62e-07,0.0014763636363636365,0.0003266580085432692,
6.63e-07,0.001512727272727273,0.00038773936888304006,
6.64e-07,0.001410909090909091,0.00033613849959368065,
6.65e-07,0.001389090909090909,0.00034367003202067373,
6.66e-07,0.0013963636363636363,0.0003324837658374534,
6.67e-07,0.0014181818181818182,0.00035971706053002767,
6.68e-07,0.0013527272727272728,0.0004054896030502117,
6.69e-07,0.00136,0.000390281949364815,
6.7e-07,0.0014036363636363636,0.00037070939365688394,
6.71e-07,0.001410909090909091,0.0003165266037935689,
6.72e-07,0.001389090909090909,0.00033422909943493984,
6.73e-07,0.001410909090909091,0.00033037719489863534,
6.74e-07,0.0014254545454545455,0.00035923150297165294,
6.75e-07,0.001461818181818182,0.0003376927059270952,
6.76e-07,0.001410909090909091,0.0003020415383835325,
6.77e-07,0.0014836363636363638,0.0003146831017793211,
6.78e-07,0.0014254545454545457,0.0002924504620055724,
6.79e-07,0.0014472727272727274,0.00033457707360460035,
6.8e-07,0.0014472727272727274,0.0003209078032423303,
6.81e-07,0.0014618181818181815,0.0002819155257100319,
6.82e-07,0.0014254545454545457,0.00022290642145813728,
6.83e-07,0.0013672727272727274,0.00025911738301746215,
6.84e-07,0.001389090909090909,0.00028458582345066124,
6.85e-07,0.0013381818181818182,0.0003280798129058898,
6.86e-07,0.0013672727272727272,0.00027817587634771317,
6.87e-07,0.0013454545454545453,0.0002835617617508975,
6.88e-07,0.0014036363636363636,0.00026620566212132786,
6.89e-07,0.0013745454545454545,0.0002575408175945568,
6.9e-07,0.001330909090909091,0.0002754434441207322,
6.91e-07,0.0013018181818181818,0.00027502066038093153,
6.92e-07,0.001389090909090909,0.0002754434441207322,
6.93e-07,0.0013672727272727274,0.0002566355746614608,
6.94e-07,0.001389090909090909,0.0002511356026315085,
6.95e-07,0.0013963636363636363,0.00023286359643674356,
6.96e-07,0.0013527272727272728,0.00021303008750366277,
6.97e-07,0.0014036363636363634,0.0002462223680851408,
6.98e-07,0.0013745454545454545,0.00028804040120662374,
6.99e-07,0.001389090909090909,0.00026598701266996276,
7e-07,0.0014036363636363634,0.0002157439559882375,
7.01e-07,0.0013963636363636361,0.00029145403504747465,
7.02e-07,0.0013963636363636361,0.0002662056621213279,
7.03e-07,0.00144,0.0002205447800334436,
7.04e-07,0.0013818181818181818,0.00029085454033995014,
7.05e-07,0.0014254545454545455,0.0003135717983608741,
7.06e-07,0.0014036363636363636,0.0003512057154225349,
7.07e-07,0.0013745454545454545,0.0003196361567896735,
7.08e-07,0.0014036363636363636,0.0002733229857612685,
7.09e-07,0.001389090909090909,0.0002912543405841206,
7.1e-07,0.0014036363636363636,0.00027332298576126845,
7.11e-07,0.0013599999999999999,0.00031189741903388685,
7.12e-07,0.0013818181818181818,0.0002841766416093407,
7.13e-07,0.001410909090909091,0.00026598701266996276,
7.14e-07,0.0014181818181818184,0.00034146209692492024,
7.15e-07,0.001410909090909091,0.00023261360860682876,
7.16e-07,0.0014327272727272728,0.0002615756452382717,
7.17e-07,0.0013527272727272728,0.00024384794069628354,
7.18e-07,0.0013745454545454545,0.00029679500118309397,
7.19e-07,0.0013599999999999999,0.00027942798714516775,
7.2e-07,0.0013963636363636363,0.00025390048157783115,
7.21e-07,0.0013454545454545455,0.0002648910582244571,
7.22e-07,0.0014036363636363636,0.0003438392859250591,
7.23e-07,0.0013818181818181818,0.0003141279415084937,
7.24e-07,0.0013745454545454545,0.00027670791952394994,
7.25e-07,0.0013454545454545455,0.0002835617617508975,
7.26e-07,0.00136,0.0002701110882581461,
7.27e-07,0.0013745454545454547,0.0003428225090732415,
7.28e-07,0.00136,0.00029718680993610734,
7.29e-07,0.0012945454545454545,0.00032163220101114374,
7.3e-07,0.00136,0.0002993325909419153,
7.31e-07,0.0012872727272727272,0.00028046714278470876,
7.32e-07,0.0012872727272727274,0.00030242655006103254,
7.33e-07,0.0013236363636363636,0.0002564087645644247,
7.34e-07,0.001330909090909091,0.00024337027531950347,
7.35e-07,0.001330909090909091,0.0002868258895376966,
7.36e-07,0.0013236363636363636,0.00026620566212132786,
7.37e-07,0.0013163636363636363,0.00027565459282488756,
7.38e-07,0.0013381818181818184,0.0003597170605300278,
7.39e-07,0.00128,0.0003239753077010654,
7.4e-07,0.0012872727272727274,0.00032289598663008836,
7.41e-07,0.0012945454545454545,0.0003115241125936687,
7.42e-07,0.001287272727272727,0.00032487200276696393,
7.43e-07,0.001250909090909091,0.000385783735931274,
7.44e-07,0.0011927272727272728,0.000411754560608402,
7.45e-07,0.001178181818181818,0.00035252852882619823,
7.46e-07,0.0011345454545454545,0.00044659520007191383,
7.47e-07,0.0011127272727272726,0.00044750622138895255,
7.48e-07,0.0011709090909090907,0.0004585510777537122,
7.49e-07,0.001141818181818182,0.00046246768928906115,
7.5e-07,0.0011272727272727272,0.00037770599436839523,
7.51e-07,0.001170909090909091,0.0004114718591946367,
7.52e-07,0.0011418181818181816,0.0004096295443890292,
7.53e-07,0.0011345454545454547,0.0003538463970810961,
7.54e-07,0.0011490909090909093,0.00036004040177331617,
7.55e-07,0.0011927272727272728,0.00037430177421676514,
7.56e-07,0.001178181818181818,0.00043243076166753414,
7.57e-07,0.0011563636363636366,0.00035302330595224807,
7.58e-07,0.0010836363636363639,0.0002979688818407965,
7.59e-07,0.0011418181818181818,0.0003597170605300277,
7.6e-07,0.0011636363636363637,0.0003187247316187662,
7.61e-07,0.0011854545454545455,0.0003135717983608743,
7.62e-07,0.0011127272727272728,0.00027586557991496184,
7.63e-07,0.0011854545454545453,0.0003294954821044937,
7.64e-07,0.001127272727272727,0.00026401101905378533,
7.65e-07,0.0012872727272727272,0.000316894017270472,
7.66e-07,0.0012145454545454545,0.0003176275692179014,
7.67e-07,0.0012218181818181818,0.00031817662333421615,
7.68e-07,0.0012363636363636364,0.000354831586172165,
7.69e-07,0.0012218181818181816,0.0003525285288261982,
7.7e-07,0.0012727272727272728,0.00040863408837469515,
7.71e-07,0.0012727272727272728,0.00035499551853765453,
7.72e-07,0.0012654545454545455,0.0004169499642970038,
7.73e-07,0.0013236363636363636,0.00035842077861844806,
7.74e-07,0.0013236363636363636,0.0003809270987281616,
7.75e-07,0.0012872727272727272,0.0002981640792949718,
7.76e-07,0.0012945454545454545,0.0003446843087917881,
7.77e-07,0.0012799999999999999,0.00032199378875996974,
7.78e-07,0.0013018181818181818,0.00031615876333950264,
7.79e-07,0.0013090909090909088,0.0003124565424328493,
7.8e-07,0.0013236363636363634,0.00036897893509718757,
7.81e-07,0.001338181818181818,0.00030795513250531103,
7.82e-07,0.0013163636363636366,0.0003167103638112504,
7.83e-07,0.0013381818181818182,0.0003525285288261982,
7.84e-07,0.001330909090909091,0.00034921210017565385,
7.85e-07,0.0013381818181818182,0.00034519032958118,
7.86e-07,0.0013745454545454547,0.0004060631388432995,
7.87e-07,0.0012727272727272728,0.0003926599268856171,
7.88e-07,0.0012872727272727274,0.0004388414499358717,
7.89e-07,0.0012363636363636364,0.00041316516618109824,
7.9e-07,0.0012581818181818182,0.0003985428002565893,
7.91e-07,0.001250909090909091,0.00048169398056140464,
7.92e-07,0.0012363636363636364,0.0004870990192409081,
7.93e-07,0.0012654545454545455,0.00048108967223093945,
7.94e-07,0.0012654545454545455,0.0004537039483267395,
7.95e-07,0.0012218181818181818,0.00046522721721365746,
7.96e-07,0.0012436363636363636,0.00042986678697644754,
7.97e-07,0.0012000000000000001,0.0004957418683145493,
7.98e-07,0.0011927272727272726,0.0004601975860234582,
7.99e-07,0.001229090909090909,0.0004326997699434227,
8e-07,0.0011781818181818182,0.0004734092982149418,
8.01e-07,0.0012727272727272728,0.0003440084565556757,
8.02e-07,0.0012581818181818182,0.00033579214350005815,
8.03e-07,0.0012872727272727274,0.0004054896030502117,
8.04e-07,0.0012145454545454545,0.00031560619880996124,
8.05e-07,0.0012363636363636364,0.0003758529693183953,
8.06e-07,0.0012,0.0004063496031744095,
8.07e-07,0.0011854545454545453,0.00037492302240229626,
8.08e-07,0.0012218181818181818,0.0003507083740607909,
8.09e-07,0.0011636363636363637,0.0003619743838249532,
8.1e-07,0.0011636363636363637,0.00030223410552989306,
8.11e-07,0.0011418181818181816,0.00036850558155388045,
8.12e-07,0.0012072727272727272,0.00037600773686430734,
8.13e-07,0.0011636363636363634,0.0003957593391765437,
8.14e-07,0.0011927272727272726,0.00033072922184442395,
8.15e-07,0.0012145454545454545,0.0003176275692179014,
8.16e-07,0.0012218181818181818,0.00029738252073106727,
8.17e-07,0.0011563636363636366,0.0003187247316187662,
8.18e-07,0.0012363636363636364,0.00033055325523348667,
8.19e-07,0.0012363636363636364,0.0003167103638112504,
8.2e-07,0.0011927272727272726,0.0003248720027669639,
8.21e-07,0.0011563636363636366,0.0003227157488339461,
8.22e-07,0.0011854545454545455,0.00024217198997256625,
8.23e-07,0.001178181818181818,0.00033195837636119935,
8.24e-07,0.0011563636363636364,0.0002979688818407966,
8.25e-07,0.001090909090909091,0.00032451362207015425,
8.26e-07,0.0010472727272727274,0.00030662977380192254,
8.27e-07,0.001069090909090909,0.00035646751732674173,
8.28e-07,0.0010690909090909093,0.0002754434441207322,
8.29e-07,0.0011563636363636364,0.0003105888834866029,
8.3e-07,0.0010763636363636366,0.0003167103638112504,
8.31e-07,0.0010836363636363637,0.00029364171118125324,
8.32e-07,0.0011054545454545455,0.00037662617105994206,
8.33e-07,0.0010763636363636366,0.0003438392859250591,
8.34e-07,0.0010981818181818182,0.00036676472518000367,
8.35e-07,0.0010836363636363639,0.0003286114035535811,
8.36e-07,0.0011927272727272726,0.00041175456060840195,
8.37e-07,0.0011272727272727274,0.0003128287361829444,
8.38e-07,0.0011272727272727274,0.00035679380345210346,
8.39e-07,0.0010909090909090912,0.00035285845732969327,
8.4e-07,0.0011054545454545455,0.0003176275692179014,
8.41e-07,0.0010836363636363639,0.000354831586172165,
8.42e-07,0.0011563636363636364,0.0003741463009912761,
8.43e-07,0.0011054545454545455,0.00039162133844732305,
8.44e-07,0.0011054545454545455,0.0003314321540334805,
8.45e-07,0.0010472727272727272,0.0003440084565556757,
8.46e-07,0.001010909090909091,0.00034921210017565385,
8.47e-07,0.0010545454545454545,0.00036628851023103737,
8.48e-07,0.001069090909090909,0.00040834922665420947,
8.49e-07,0.0009963636363636364,0.00044737618906850037,
8.5e-07,0.00104,0.0003786291061183755,
8.51e-07,0.0009745454545454546,0.00036453706632834024,
8.52e-07,0.0009963636363636362,0.00044594333109202855,
8.53e-07,0.0010181818181818183,0.00044841539183703723,
8.54e-07,0.0010181818181818183,0.0004188989897772059,
8.55e-07,0.0010254545454545455,0.00046485188256827867,
8.56e-07,0.0010472727272727274,0.00042851116459413077,
8.57e-07,0.0009963636363636364,0.00037414630099127607,
8.58e-07,0.0010836363636363637,0.0003792432656560358,
8.59e-07,0.0009745454545454546,0.0003216322010111437,
8.6e-07,0.0010327272727272728,0.00042851116459413077,
8.61e-07,0.0010400000000000001,0.0004079215610874228,
8.62e-07,0.001010909090909091,0.00041147185919463667,
8.63e-07,0.0010036363636363637,0.00039087780001613616,
8.64e-07,0.0009818181818181818,0.0004142901925418506,
8.65e-07,0.001010909090909091,0.0003939912320205755,
8.66e-07,0.000989090909090909,0.0004543446829325627,
8.67e-07,0.0010400000000000001,0.00040159681273635635,
8.68e-07,0.0010036363636363637,0.0004387088494040832,
8.69e-07,0.0010181818181818183,0.00039693370181475353,
8.7e-07,0.001061818181818182,0.0004353807111441246,
8.71e-07,0.0010472727272727274,0.00049761613537125,
8.72e-07,0.0010036363636363637,0.0004628449573512221,
8.73e-07,0.0009599999999999998,0.00044542114902640183,
8.74e-07,0.001010909090909091,0.0004443749440608583,
8.75e-07,0.0010181818181818183,0.00043684821578708963,
8.76e-07,0.0009818181818181818,0.0005123635073230368,
8.77e-07,0.0010472727272727274,0.00045880477131544537,
8.78e-07,0.0010690909090909093,0.0004960938327666359,
8.79e-07,0.001010909090909091,0.000502502826767264,
8.8e-07,0.0010763636363636364,0.00044594333109202855,
8.81e-07,0.0010254545454545455,0.0005597921692264664,
8.82e-07,0.0010181818181818183,0.0005403298655787626,
8.83e-07,0.0010763636363636366,0.0005546759905976232,
8.84e-07,0.0011200000000000001,0.0004918536367660607,
8.85e-07,0.0010618181818181818,0.0005022712052630169,
8.86e-07,0.0010618181818181818,0.0005473905037871625,
8.87e-07,0.00104,0.0005097450343063677,
8.88e-07,0.0009963636363636364,0.00047377785358272554,
8.89e-07,0.0010836363636363637,0.0005114542545970798,
8.9e-07,0.0010763636363636364,0.0005406528040669488,
8.91e-07,0.0010836363636363637,0.000491024902164294,
8.92e-07,0.0010836363636363637,0.00044450585434328594,
8.93e-07,0.0010909090909090907,0.00045994466070288384,
8.94e-07,0.0010763636363636364,0.00043431032056060387,
8.95e-07,0.001069090909090909,0.00048566355732038505,
8.96e-07,0.0010036363636363637,0.0005102013862637523,
8.97e-07,0.00104,0.0005008792269599529,
8.98e-07,0.0010545454545454543,0.0004967970136054288,
8.99e-07,0.0009963636363636364,0.0004884111531747146,
9e-07,0.0010036363636363637,0.00044594333109202855,
9.01e-07,0.001018181818181818,0.0004906693017057044,
9.02e-07,0.000989090909090909,0.00048036349872684,
9.03e-07,0.0009745454545454546,0.0004593117380682457,
9.04e-07,0.00096,0.0004892443152454609,
9.05e-07,0.0009818181818181818,0.00041889898977720585,
9.06e-07,0.000930909090909091,0.00047500430620057635,
9.07e-07,0.0009381818181818183,0.00038046861057958994,
9.08e-07,0.0008436363636363637,0.00040534609230317563,
9.09e-07,0.0009381818181818181,0.0003770893311091732,
9.1e-07,0.000930909090909091,0.0004443749440608582,
9.11e-07,0.000930909090909091,0.0003705524131740217,
9.12e-07,0.0009381818181818183,0.0004294605495692982,
9.13e-07,0.0009672727272727273,0.0004300021141597076,
9.14e-07,0.0009381818181818181,0.00040174166280878014,
9.15e-07,0.0009454545454545454,0.00035744548217493633,
9.16e-07,0.00096,0.0004308131845707603,
9.17e-07,0.0009600000000000001,0.00038863864964771585,
9.18e-07,0.0010181818181818183,0.00038046861057958994,
9.19e-07,0.000989090909090909,0.00043417633619197957,
9.2e-07,0.0009818181818181818,0.000400145428108786,
9.21e-07,0.0009672727272727273,0.0003860852472988552,
9.22e-07,0.0009454545454545455,0.00040130695574245,
9.23e-07,0.0009672727272727273,0.00039590632500860376,
9.24e-07,0.00096,0.00042028561717003833,
9.25e-07,0.0009600000000000003,0.0003595552808679077,
9.26e-07,0.0009163636363636363,0.0004116132341719039,
