Channel 	Counts	 
10050 	272 	
10070 	277 	
10090 	278 	
10110 	299 	
10130 	281 	
10150 	266 	
10170 	252 	
10190 	265 	
10210 	293 	
10230 	254 	
10250 	257 	
10270 	295 	
10290 	276 	
10310 	323 	
10330 	302 	
10350 	279 	
10370 	270 	
10390 	281 	
10410 	274 	
10430 	256 	
10450 	289 	
10470 	270 	
10490 	262 	
10510 	264 	
10530 	263 	
10550 	270 	
10570 	263 	
10590 	281 	
10610 	287 	
10630 	250 	
10650 	266 	
10670 	278 	
10690 	268 	
10710 	285 	
10730 	290 	
10750 	266 	
10770 	258 	
10790 	270 	
10810 	282 	
10830 	277 	
10850 	283 	
10870 	285 	
10890 	268 	
10910 	315 	
10930 	266 	
10950 	269 	
10970 	261 	
10990 	272 	
11010 	272 	
11030 	276 	
11050 	277 	
11070 	270 	
11090 	283 	
11110 	249 	
11130 	292 	
11150 	269 	
11170 	261 	
11190 	265 	
11210 	282 	
11230 	233 	
11250 	254 	
11270 	271 	
11290 	297 	
11310 	282 	
11330 	263 	
11350 	264 	
11370 	278 	
11390 	293 	
11410 	259 	
11430 	256 	
11450 	268 	
11470 	312 	
11490 	242 	
11510 	267 	
11530 	274 	
11550 	269 	
11570 	238 	
11590 	298 	
11610 	275 	
11630 	219 	
11650 	275 	
11670 	259 	
11690 	244 	
11710 	256 	
11730 	271 	
11750 	253 	
11770 	270 	
11790 	242 	
11810 	240 	
11830 	266 	
11850 	260 	
11870 	282 	
11890 	245 	
11910 	230 	
11930 	244 	
11950 	243 	
11970 	270 	
11990 	221 	
12010 	253 	
12030 	241 	
12050 	210 	
12070 	236 	
12090 	235 	
12110 	227 	
12130 	244 	
12150 	256 	
12170 	211 	
12190 	228 	
12210 	225 	
12230 	208 	
12250 	209 	
12270 	186 	
12290 	211 	
12310 	199 	
12330 	198 	
12350 	174 	
12370 	205 	
12390 	193 	
12410 	204 	
12430 	220 	
12450 	204 	
12470 	207 	
12490 	211 	
12510 	174 	
12530 	195 	
12550 	197 	
12570 	193 	
12590 	167 	
12610 	202 	
12630 	151 	
12650 	187 	
12670 	192 	
12690 	194 	
12710 	173 	
12730 	168 	
12750 	202 	
12770 	177 	
12790 	191 	
12810 	169 	
12830 	188 	
12850 	184 	
12870 	202 	
12890 	184 	
12910 	192 	
12930 	174 	
12950 	189 	
12970 	201 	
12990 	206 	
13010 	195 	
13030 	182 	
13050 	187 	
13070 	202 	
13090 	215 	
13110 	215 	
13130 	208 	
13150 	220 	
13170 	230 	
13190 	206 	
13210 	218 	
13230 	230 	
13250 	226 	
13270 	245 	
13290 	237 	
13310 	240 	
13330 	249 	
13350 	251 	
13370 	236 	
13390 	251 	
13410 	245 	
13430 	280 	
13450 	268 	
13470 	281 	
13490 	261 	
13510 	255 	
13530 	297 	
13550 	240 	
13570 	280 	
13590 	286 	
13610 	311 	
13630 	291 	
13650 	282 	
13670 	275 	
13690 	285 	
13710 	291 	
13730 	331 	
13750 	280 	
13770 	304 	
13790 	319 	
13810 	281 	
13830 	271 	
13850 	314 	
13870 	309 	
13890 	297 	
13910 	278 	
13930 	310 	
13950 	318 	
13970 	303 	
13990 	302 	
14010 	305 	
14030 	287 	
14050 	310 	
14070 	271 	
14090 	293 	
14110 	270 	
14130 	280 	
14150 	258 	
14170 	237 	
14190 	235 	
14210 	271 	
14230 	299 	
14250 	276 	
14270 	237 	
14290 	245 	
14310 	239 	
14330 	236 	
14350 	235 	
14370 	214 	
14390 	231 	
14410 	219 	
14430 	220 	
14450 	191 	
14470 	202 	
14490 	172 	
14510 	182 	
14530 	173 	
14550 	176 	
14570 	156 	
14590 	155 	
14610 	156 	
14630 	147 	
14650 	133 	
14670 	116 	
14690 	139 	
14710 	138 	
14730 	107 	
14750 	110 	
14770 	110 	
14790 	81 	
14810 	92 	
14830 	74 	
14850 	95 	
14870 	84 	
14890 	68 	
14910 	84 	
14930 	75 	
14950 	59 	
14970 	66 	
14990 	70 	
15010 	71 	
15030 	58 	
15050 	45 	
15070 	64 	
15090 	52 	
15110 	62 	
15130 	57 	
15150 	54 	
15170 	62 	
15190 	41 	
15210 	48 	
15230 	42 	
15250 	44 	
15270 	39 	
15290 	37 	
15310 	41 	
15330 	33 	
15350 	31 	
15370 	37 	
15390 	45 	
15410 	44 	
15430 	36 	
15450 	34 	
15470 	32 	
15490 	39 	
15510 	37 	
15530 	32 	
15550 	43 	
15570 	37 	
15590 	36 	
15610 	24 	
15630 	26 	
15650 	31 	
15670 	25 	
15690 	29 	
15710 	31 	
15730 	24 	
15750 	25 	
15770 	35 	
15790 	35 	
15810 	26 	
15830 	30 	
15850 	43 	
15870 	25 	
15890 	36 	
15910 	32 	
15930 	23 	
15950 	31 	
15970 	40 	
15990 	25 	
16010 	27 	
16030 	29 	
16050 	21 	
16070 	26 	
16090 	26 	
16110 	25 	
16130 	24 	
16150 	30 	
16170 	32 	
16190 	15 	
16210 	29 	
16230 	25 	
16250 	21 	
16270 	26 	
16290 	16 	
16310 	26 	
16330 	25 	
16350 	17 	
16370 	17 	
16390 	28 	
16410 	15 	
16430 	27 	
16450 	25 	
16470 	19 	
16490 	24 	
16510 	29 	
16530 	23 	
16550 	19 	
16570 	25 	
16590 	20 	
16610 	15 	
16630 	18 	
16650 	21 	
16670 	22 	
16690 	24 	
16710 	13 	
16730 	18 	
16750 	18 	
16770 	19 	
16790 	14 	
16810 	21 	
16830 	19 	
16850 	18 	
16870 	19 	
16890 	24 	
16910 	12 	
16930 	23 	
16950 	15 	
16970 	25 	
16990 	19 	
17010 	14 	
17030 	8 	
17050 	18 	
17070 	15 	
17090 	17 	
17110 	22 	
17130 	19 	
17150 	11 	
17170 	11 	
17190 	12 	
17210 	24 	
17230 	15 	
17250 	10 	
17270 	19 	
17290 	22 	
17310 	20 	
17330 	20 	
17350 	19 	
17370 	16 	
17390 	16 	
17410 	9 	
17430 	21 	
17450 	22 	
17470 	17 	
17490 	22 	
17510 	19 	
17530 	19 	
17550 	14 	
17570 	19 	
17590 	17 	
17610 	22 	
17630 	14 	
17650 	27 	
17670 	23 	
17690 	12 	
17710 	22 	
17730 	26 	
17750 	18 	
17770 	15 	
17790 	24 	
17810 	18 	
17830 	18 	
17850 	19 	
17870 	18 	
17890 	13 	
17910 	13 	
17930 	30 	
17950 	19 	
17970 	13 	
17990 	27 	
18010 	32 	
18030 	17 	
18050 	22 	
18070 	20 	
18090 	12 	
18110 	12 	
18130 	12 	
18150 	20 	
18170 	14 	
18190 	12 	
18210 	11 	
18230 	7 	
18250 	9 	
18270 	13 	
18290 	11 	
18310 	14 	
18330 	15 	
18350 	11 	
18370 	11 	
18390 	9 	
18410 	9 	
18430 	12 	
18450 	7 	
18470 	10 	
18490 	6 	
18510 	8 	
18530 	5 	
18550 	2 	
18570 	9 	
18590 	5 	
18610 	4 	
18630 	4 	
18650 	6 	
18670 	1 	
18690 	4 	
18710 	4 	
18730 	2 	
18750 	2 	
18770 	7 	
18790 	4 	
18810 	2 	
18830 	6 	
18850 	3 	
18870 	3 	
18890 	2 	
18910 	0 	
18930 	4 	
18950 	0 	
18970 	1 	
18990 	2 	
19010 	1 	
19030 	1 	
19050 	1 	
19070 	1 	
19090 	1 	
19110 	2 	
19130 	2 	
19150 	0 	
19170 	0 	
19190 	1 	
19210 	1 	
19230 	0 	
19250 	1 	
19270 	0 	
19290 	0 	
19310 	0 	
19330 	0 	
19350 	0 	
19370 	0 	
19390 	1 	
19410 	0 	
19430 	1 	
19450 	0 	
19470 	0 	
19490 	1 	
19510 	0 	
19530 	1 	
19550 	0 	
19570 	0 	
19590 	0 	
19610 	0 	
19630 	0 	
19650 	0 	
19670 	0 	
19690 	0 	
19710 	1 	
19730 	2 	
19750 	1 	
19770 	0 	
19790 	0 	
19810 	0 	
19830 	1 	
19850 	0 	
19870 	0 	
19890 	0 	
19910 	0 	
19930 	0 	
19950 	0 	
19970 	0 	
19990 	1 	
20010 	0 	
20030 	0 	
20050 	0 	
20070 	1 	
20090 	0 	
20110 	1 	
20130 	0 	
20150 	0 	
20170 	0 	
20190 	0 	
20210 	0 	
20230 	0 	
20250 	0 	
20270 	0 	
20290 	0 	
20310 	0 	
20330 	0 	
20350 	1 	
20370 	0 	
20390 	0 	
20410 	0 	
20430 	0 	
20450 	0 	
20470 	0 	
20490 	0 	
20510 	0 	
20530 	0 	
20550 	0 	
20570 	0 	
20590 	0 	
20610 	0 	
20630 	0 	
20650 	0 	
20670 	0 	
